id,name,score1,score2
3098,Student_3098,71,81
3099,Student_3099,100,87
3100,Student_3100,96,56
3101,Student_3101,97,51
3102,Student_3102,87,95
3103,Student_3103,85,60
3104,Student_3104,94,56
3105,Student_3105,71,67
3106,Student_3106,99,51
3107,Student_3107,99,62
3108,Student_3108,67,56
3109,Student_3109,91,100
3110,Student_3110,98,74
3111,Student_3111,52,59
3112,Student_3112,59,64
3113,Student_3113,87,71
3114,Student_3114,60,70
3115,Student_3115,75,88
3116,Student_3116,76,70
3117,Student_3117,99,81
3118,Student_3118,88,90
3119,Student_3119,78,83
3120,Student_3120,84,53
3121,Student_3121,83,97
3122,Student_3122,74,57
3123,Student_3123,66,90
3124,Student_3124,82,61
3125,Student_3125,56,74
3126,Student_3126,89,57
3127,Student_3127,100,54
3128,Student_3128,73,77
3129,Student_3129,76,63
3130,Student_3130,97,92
3131,Student_3131,62,55
3132,Student_3132,61,50
3133,Student_3133,72,50
3134,Student_3134,90,90
3135,Student_3135,56,72
3136,Student_3136,83,92
3137,Student_3137,67,90
3138,Student_3138,70,59
3139,Student_3139,62,78
3140,Student_3140,63,62
3141,Student_3141,60,100
3142,Student_3142,95,59
3143,Student_3143,67,51
3144,Student_3144,66,55
3145,Student_3145,61,70
3146,Student_3146,78,84
3147,Student_3147,99,56
3148,Student_3148,77,80
3149,Student_3149,63,51
3150,Student_3150,84,80
3151,Student_3151,86,94
3152,Student_3152,73,73
3153,Student_3153,55,79
3154,Student_3154,99,76
3155,Student_3155,84,67
3156,Student_3156,66,79
3157,Student_3157,64,69
3158,Student_3158,54,88
3159,Student_3159,74,98
3160,Student_3160,83,71
3161,Student_3161,70,51
3162,Student_3162,52,54
3163,Student_3163,67,82
3164,Student_3164,81,93
3165,Student_3165,59,71
3166,Student_3166,52,59
3167,Student_3167,62,62
3168,Student_3168,76,65
3169,Student_3169,63,79
3170,Student_3170,71,56
3171,Student_3171,73,53
3172,Student_3172,92,96
3173,Student_3173,83,97
3174,Student_3174,91,76
3175,Student_3175,98,67
3176,Student_3176,66,64
3177,Student_3177,98,67
3178,Student_3178,73,75
3179,Student_3179,83,91
3180,Student_3180,88,80
3181,Student_3181,89,77
3182,Student_3182,82,90
3183,Student_3183,66,83
3184,Student_3184,86,61
3185,Student_3185,54,96
3186,Student_3186,95,96
3187,Student_3187,87,87
3188,Student_3188,60,94
3189,Student_3189,85,53
3190,Student_3190,51,57
3191,Student_3191,86,66
3192,Student_3192,93,69
3193,Student_3193,74,53
3194,Student_3194,91,67
3195,Student_3195,66,97
3196,Student_3196,69,50
3197,Student_3197,76,57
3198,Student_3198,55,51
3199,Student_3199,63,65
3200,Student_3200,71,71
3201,Student_3201,72,60
3202,Student_3202,62,82
3203,Student_3203,81,86
3204,Student_3204,97,80
3205,Student_3205,69,59
3206,Student_3206,65,65
3207,Student_3207,77,94
3208,Student_3208,56,97
3209,Student_3209,60,86
3210,Student_3210,84,91
3211,Student_3211,92,100
3212,Student_3212,96,63
3213,Student_3213,77,76
3214,Student_3214,86,92
3215,Student_3215,68,84
3216,Student_3216,52,52
3217,Student_3217,89,55
3218,Student_3218,78,55
3219,Student_3219,78,67
3220,Student_3220,99,59
3221,Student_3221,64,86
3222,Student_3222,55,80
3223,Student_3223,77,58
3224,Student_3224,71,83
3225,Student_3225,98,61
3226,Student_3226,76,67
3227,Student_3227,98,77
3228,Student_3228,67,57
3229,Student_3229,67,77
3230,Student_3230,65,75
3231,Student_3231,97,94
3232,Student_3232,68,86
3233,Student_3233,67,70
3234,Student_3234,85,52
3235,Student_3235,73,97
3236,Student_3236,88,98
3237,Student_3237,61,83
3238,Student_3238,95,89
3239,Student_3239,82,86
3240,Student_3240,78,51
3241,Student_3241,98,50
3242,Student_3242,97,51
3243,Student_3243,57,70
3244,Student_3244,68,75
3245,Student_3245,65,61
3246,Student_3246,75,100
3247,Student_3247,95,55
3248,Student_3248,71,80
3249,Student_3249,99,70
3250,Student_3250,75,74
3251,Student_3251,52,66
3252,Student_3252,72,77
3253,Student_3253,58,56
3254,Student_3254,100,68
3255,Student_3255,91,100
3256,Student_3256,53,52
3257,Student_3257,58,96
3258,Student_3258,50,79
3259,Student_3259,56,81
3260,Student_3260,54,74
3261,Student_3261,84,100
3262,Student_3262,74,54
3263,Student_3263,95,93
3264,Student_3264,94,81
3265,Student_3265,78,95
3266,Student_3266,77,62
3267,Student_3267,70,51
3268,Student_3268,56,56
3269,Student_3269,80,79
3270,Student_3270,98,88
3271,Student_3271,69,65
3272,Student_3272,51,85
3273,Student_3273,89,59
3274,Student_3274,68,76
3275,Student_3275,79,82
3276,Student_3276,81,63
3277,Student_3277,70,66
3278,Student_3278,97,73
3279,Student_3279,100,76
3280,Student_3280,76,68
3281,Student_3281,58,76
3282,Student_3282,66,50
3283,Student_3283,67,56
3284,Student_3284,72,81
3285,Student_3285,73,91
3286,Student_3286,76,83
3287,Student_3287,50,59
3288,Student_3288,65,98
3289,Student_3289,69,77
3290,Student_3290,59,91
3291,Student_3291,75,50
3292,Student_3292,52,68
3293,Student_3293,61,53
3294,Student_3294,91,58
3295,Student_3295,84,67
3296,Student_3296,64,100
3297,Student_3297,96,76
3298,Student_3298,68,93
3299,Student_3299,67,56
3300,Student_3300,65,59
3301,Student_3301,81,58
3302,Student_3302,99,85
3303,Student_3303,76,95
3304,Student_3304,79,67
3305,Student_3305,99,55
3306,Student_3306,77,93
3307,Student_3307,94,92
3308,Student_3308,100,63
3309,Student_3309,72,71
3310,Student_3310,50,87
3311,Student_3311,75,74
3312,Student_3312,61,71
3313,Student_3313,82,81
3314,Student_3314,62,91
3315,Student_3315,95,85
3316,Student_3316,93,59
3317,Student_3317,90,92
3318,Student_3318,77,53
3319,Student_3319,60,83
3320,Student_3320,98,84
3321,Student_3321,92,88
3322,Student_3322,58,99
3323,Student_3323,93,75
3324,Student_3324,86,60
3325,Student_3325,99,91
3326,Student_3326,59,71
3327,Student_3327,58,86
3328,Student_3328,68,93
3329,Student_3329,65,60
3330,Student_3330,66,89
3331,Student_3331,70,98
3332,Student_3332,52,84
3333,Student_3333,96,51
3334,Student_3334,57,51
3335,Student_3335,50,88
3336,Student_3336,61,60
3337,Student_3337,68,67
3338,Student_3338,55,70
3339,Student_3339,53,94
3340,Student_3340,86,50
3341,Student_3341,74,74
3342,Student_3342,58,89
3343,Student_3343,51,62
3344,Student_3344,74,54
3345,Student_3345,56,91
3346,Student_3346,92,91
3347,Student_3347,92,84
3348,Student_3348,68,50
3349,Student_3349,76,64
3350,Student_3350,64,67
3351,Student_3351,63,59
3352,Student_3352,60,82
3353,Student_3353,78,96
3354,Student_3354,71,78
3355,Student_3355,50,66
3356,Student_3356,72,69
3357,Student_3357,85,57
3358,Student_3358,94,86
3359,Student_3359,95,94
3360,Student_3360,95,65
3361,Student_3361,84,54
3362,Student_3362,57,80
3363,Student_3363,63,82
3364,Student_3364,72,89
3365,Student_3365,99,97
3366,Student_3366,75,57
3367,Student_3367,54,96
3368,Student_3368,61,63
3369,Student_3369,74,97
3370,Student_3370,94,60
3371,Student_3371,61,99
3372,Student_3372,55,50
3373,Student_3373,95,80
3374,Student_3374,77,78
3375,Student_3375,63,85
3376,Student_3376,85,98
3377,Student_3377,62,69
3378,Student_3378,64,69
3379,Student_3379,89,60
3380,Student_3380,71,67
3381,Student_3381,51,60
3382,Student_3382,77,80
3383,Student_3383,94,95
3384,Student_3384,51,50
3385,Student_3385,69,61
3386,Student_3386,68,83
3387,Student_3387,72,60
3388,Student_3388,94,71
3389,Student_3389,72,50
3390,Student_3390,85,82
3391,Student_3391,90,80
3392,Student_3392,55,94
3393,Student_3393,78,52
3394,Student_3394,52,97
3395,Student_3395,85,89
3396,Student_3396,61,57
3397,Student_3397,51,83
3398,Student_3398,61,80
3399,Student_3399,57,90
3400,Student_3400,51,52
3401,Student_3401,50,81
3402,Student_3402,100,82
3403,Student_3403,57,51
3404,Student_3404,90,85
3405,Student_3405,69,59
3406,Student_3406,97,68
3407,Student_3407,78,55
3408,Student_3408,55,97
3409,Student_3409,86,89
3410,Student_3410,54,99
3411,Student_3411,74,53
3412,Student_3412,95,81
3413,Student_3413,97,95
3414,Student_3414,72,89
3415,Student_3415,62,53
3416,Student_3416,85,81
3417,Student_3417,92,64
3418,Student_3418,91,67
3419,Student_3419,76,55
3420,Student_3420,78,95
3421,Student_3421,96,85
3422,Student_3422,96,97
3423,Student_3423,64,89
3424,Student_3424,67,94
3425,Student_3425,95,76
3426,Student_3426,75,75
3427,Student_3427,78,54
3428,Student_3428,83,75
3429,Student_3429,75,53
3430,Student_3430,59,66
3431,Student_3431,98,54
3432,Student_3432,82,82
3433,Student_3433,50,62
3434,Student_3434,52,74
3435,Student_3435,82,96
3436,Student_3436,56,75
3437,Student_3437,83,65
3438,Student_3438,58,65
3439,Student_3439,53,67
3440,Student_3440,50,55
3441,Student_3441,78,53
3442,Student_3442,59,92
3443,Student_3443,79,98
3444,Student_3444,66,61
3445,Student_3445,88,82
3446,Student_3446,88,68
3447,Student_3447,100,59
3448,Student_3448,77,95
3449,Student_3449,72,89
3450,Student_3450,68,91
3451,Student_3451,64,78
3452,Student_3452,70,72
3453,Student_3453,72,77
3454,Student_3454,86,93
3455,Student_3455,68,67
3456,Student_3456,74,78
3457,Student_3457,94,73
3458,Student_3458,99,65
3459,Student_3459,94,89
3460,Student_3460,86,81
3461,Student_3461,66,62
3462,Student_3462,81,89
3463,Student_3463,66,61
3464,Student_3464,69,76
3465,Student_3465,67,64
3466,Student_3466,74,100
3467,Student_3467,64,69
3468,Student_3468,55,81
3469,Student_3469,92,86
3470,Student_3470,58,85
3471,Student_3471,89,79
3472,Student_3472,59,58
3473,Student_3473,50,83
3474,Student_3474,66,58
3475,Student_3475,75,61
3476,Student_3476,61,84
3477,Student_3477,53,62
3478,Student_3478,50,63
3479,Student_3479,75,83
3480,Student_3480,91,77
3481,Student_3481,52,80
3482,Student_3482,86,58
3483,Student_3483,78,95
3484,Student_3484,54,94
3485,Student_3485,98,65
3486,Student_3486,88,61
3487,Student_3487,64,73
3488,Student_3488,93,67
3489,Student_3489,80,68
3490,Student_3490,54,62
3491,Student_3491,79,54
3492,Student_3492,54,83
3493,Student_3493,99,53
3494,Student_3494,82,91
3495,Student_3495,87,95
3496,Student_3496,84,77
3497,Student_3497,80,67
3498,Student_3498,88,80
3499,Student_3499,56,87
3500,Student_3500,69,99
3501,Student_3501,56,57
3502,Student_3502,97,91
3503,Student_3503,76,97
3504,Student_3504,68,61
3505,Student_3505,62,58
3506,Student_3506,50,71
3507,Student_3507,52,82
3508,Student_3508,99,95
3509,Student_3509,64,66
3510,Student_3510,93,61
3511,Student_3511,100,98
3512,Student_3512,88,70
3513,Student_3513,100,53
3514,Student_3514,96,63
3515,Student_3515,71,99
3516,Student_3516,95,59
3517,Student_3517,79,74
3518,Student_3518,87,65
3519,Student_3519,61,70
3520,Student_3520,80,72
3521,Student_3521,92,89
3522,Student_3522,98,69
3523,Student_3523,100,90
3524,Student_3524,70,89
3525,Student_3525,80,95
3526,Student_3526,62,86
3527,Student_3527,70,58
3528,Student_3528,51,66
3529,Student_3529,84,52
3530,Student_3530,58,65
3531,Student_3531,61,98
3532,Student_3532,85,50
3533,Student_3533,62,77
3534,Student_3534,65,63
3535,Student_3535,75,91
3536,Student_3536,93,65
3537,Student_3537,97,82
3538,Student_3538,51,56
3539,Student_3539,87,57
3540,Student_3540,79,87
3541,Student_3541,60,68
3542,Student_3542,74,54
3543,Student_3543,84,86
3544,Student_3544,65,88
3545,Student_3545,79,61
3546,Student_3546,81,73
3547,Student_3547,89,99
3548,Student_3548,53,77
3549,Student_3549,55,76
3550,Student_3550,89,75
3551,Student_3551,72,93
3552,Student_3552,96,75
3553,Student_3553,58,97
3554,Student_3554,65,67
3555,Student_3555,79,91
3556,Student_3556,68,91
3557,Student_3557,75,74
3558,Student_3558,84,84
3559,Student_3559,97,88
3560,Student_3560,100,66
3561,Student_3561,56,92
3562,Student_3562,58,85
3563,Student_3563,95,93
3564,Student_3564,96,63
3565,Student_3565,92,57
3566,Student_3566,88,50
3567,Student_3567,57,63
3568,Student_3568,84,55
3569,Student_3569,67,95
3570,Student_3570,55,82
3571,Student_3571,88,71
3572,Student_3572,66,53
3573,Student_3573,63,68
3574,Student_3574,96,95
3575,Student_3575,96,89
3576,Student_3576,82,78
3577,Student_3577,56,77
3578,Student_3578,72,51
3579,Student_3579,84,69
3580,Student_3580,51,67
3581,Student_3581,78,84
3582,Student_3582,85,52
3583,Student_3583,59,57
3584,Student_3584,91,56
3585,Student_3585,98,83
3586,Student_3586,68,54
3587,Student_3587,88,74
3588,Student_3588,78,81
3589,Student_3589,70,69
3590,Student_3590,77,60
3591,Student_3591,90,61
3592,Student_3592,54,55
3593,Student_3593,80,74
3594,Student_3594,91,69
3595,Student_3595,100,78
3596,Student_3596,65,74
3597,Student_3597,85,68
3598,Student_3598,67,65
3599,Student_3599,91,100
3600,Student_3600,54,56
3601,Student_3601,79,60
3602,Student_3602,88,97
3603,Student_3603,74,50
3604,Student_3604,54,68
3605,Student_3605,99,63
3606,Student_3606,70,64
3607,Student_3607,57,78
3608,Student_3608,79,81
3609,Student_3609,75,59
3610,Student_3610,52,57
3611,Student_3611,69,81
3612,Student_3612,60,87
3613,Student_3613,70,99
3614,Student_3614,57,96
3615,Student_3615,100,91
3616,Student_3616,89,94
3617,Student_3617,66,59
3618,Student_3618,62,52
3619,Student_3619,62,62
3620,Student_3620,77,98
3621,Student_3621,58,64
3622,Student_3622,82,58
3623,Student_3623,75,80
3624,Student_3624,91,93
3625,Student_3625,81,75
3626,Student_3626,100,89
3627,Student_3627,94,66
3628,Student_3628,73,78
3629,Student_3629,96,58
3630,Student_3630,67,75
3631,Student_3631,80,96
3632,Student_3632,53,94
3633,Student_3633,75,94
3634,Student_3634,95,67
3635,Student_3635,55,56
3636,Student_3636,58,51
3637,Student_3637,96,89
3638,Student_3638,55,92
3639,Student_3639,65,65
3640,Student_3640,57,52
3641,Student_3641,90,62
3642,Student_3642,78,95
3643,Student_3643,65,83
3644,Student_3644,51,81
3645,Student_3645,94,61
3646,Student_3646,71,54
3647,Student_3647,88,94
3648,Student_3648,66,82
3649,Student_3649,57,57
3650,Student_3650,85,74
3651,Student_3651,78,86
3652,Student_3652,80,90
3653,Student_3653,60,75
3654,Student_3654,72,96
3655,Student_3655,95,58
3656,Student_3656,54,79
3657,Student_3657,74,87
3658,Student_3658,51,67
3659,Student_3659,60,80
3660,Student_3660,89,69
3661,Student_3661,94,55
3662,Student_3662,59,90
3663,Student_3663,65,83
3664,Student_3664,88,61
3665,Student_3665,66,51
3666,Student_3666,89,98
3667,Student_3667,61,82
3668,Student_3668,71,75
3669,Student_3669,52,94
3670,Student_3670,99,52
3671,Student_3671,69,86
3672,Student_3672,96,54
3673,Student_3673,55,75
3674,Student_3674,92,82
3675,Student_3675,64,84
3676,Student_3676,65,83
3677,Student_3677,50,81
3678,Student_3678,73,80
3679,Student_3679,71,69
3680,Student_3680,68,59
3681,Student_3681,99,98
3682,Student_3682,92,93
3683,Student_3683,54,68
3684,Student_3684,88,68
3685,Student_3685,62,66
3686,Student_3686,100,96
3687,Student_3687,62,88
3688,Student_3688,84,50
3689,Student_3689,72,73
3690,Student_3690,93,87
3691,Student_3691,90,63
3692,Student_3692,99,65
3693,Student_3693,90,75
3694,Student_3694,78,98
3695,Student_3695,72,90
3696,Student_3696,66,63
3697,Student_3697,92,80
3698,Student_3698,92,52
3699,Student_3699,67,77
3700,Student_3700,54,57
3701,Student_3701,65,70
3702,Student_3702,58,66
3703,Student_3703,76,70
3704,Student_3704,90,71
3705,Student_3705,59,97
3706,Student_3706,55,60
3707,Student_3707,62,56
3708,Student_3708,70,67
3709,Student_3709,73,59
3710,Student_3710,51,59
3711,Student_3711,51,76
3712,Student_3712,100,54
3713,Student_3713,83,79
3714,Student_3714,59,70
3715,Student_3715,78,77
3716,Student_3716,67,50
3717,Student_3717,92,93
3718,Student_3718,64,79
3719,Student_3719,93,79
3720,Student_3720,58,84
3721,Student_3721,71,75
3722,Student_3722,77,65
3723,Student_3723,58,54
3724,Student_3724,81,67
3725,Student_3725,79,68
3726,Student_3726,97,55
3727,Student_3727,60,84
3728,Student_3728,71,78
3729,Student_3729,73,76
3730,Student_3730,61,51
3731,Student_3731,80,51
3732,Student_3732,85,55
3733,Student_3733,89,94
3734,Student_3734,89,95
3735,Student_3735,99,81
3736,Student_3736,56,80
3737,Student_3737,80,60
3738,Student_3738,82,69
3739,Student_3739,67,64
3740,Student_3740,82,95
3741,Student_3741,99,78
3742,Student_3742,78,70
3743,Student_3743,85,67
3744,Student_3744,67,91
3745,Student_3745,87,53
3746,Student_3746,66,88
3747,Student_3747,63,67
3748,Student_3748,68,65
3749,Student_3749,84,77
3750,Student_3750,64,95
3751,Student_3751,79,50
3752,Student_3752,84,87
3753,Student_3753,88,75
3754,Student_3754,74,64
3755,Student_3755,78,53
3756,Student_3756,87,52
3757,Student_3757,88,61
3758,Student_3758,85,85
3759,Student_3759,77,89
3760,Student_3760,92,76
3761,Student_3761,73,63
3762,Student_3762,95,54
3763,Student_3763,90,83
3764,Student_3764,70,99
3765,Student_3765,88,53
3766,Student_3766,78,50
3767,Student_3767,67,89
3768,Student_3768,94,67
3769,Student_3769,53,86
3770,Student_3770,81,97
3771,Student_3771,54,62
3772,Student_3772,63,99
3773,Student_3773,93,58
3774,Student_3774,69,73
3775,Student_3775,73,70
3776,Student_3776,52,67
3777,Student_3777,81,87
3778,Student_3778,63,94
3779,Student_3779,67,52
3780,Student_3780,93,82
3781,Student_3781,73,67
3782,Student_3782,72,62
3783,Student_3783,83,96
3784,Student_3784,83,52
3785,Student_3785,63,58
3786,Student_3786,67,62
3787,Student_3787,71,50
3788,Student_3788,79,58
3789,Student_3789,69,91
3790,Student_3790,69,92
3791,Student_3791,64,71
3792,Student_3792,73,73
3793,Student_3793,50,93
3794,Student_3794,84,60
3795,Student_3795,56,71
3796,Student_3796,61,82
3797,Student_3797,99,94
3798,Student_3798,100,91
3799,Student_3799,62,97
3800,Student_3800,95,93
3801,Student_3801,94,58
3802,Student_3802,95,91
3803,Student_3803,65,65
3804,Student_3804,60,99
3805,Student_3805,91,68
3806,Student_3806,70,81
3807,Student_3807,75,88
3808,Student_3808,88,82
3809,Student_3809,95,64
3810,Student_3810,87,87
3811,Student_3811,88,90
3812,Student_3812,64,69
3813,Student_3813,59,93
3814,Student_3814,98,88
3815,Student_3815,70,88
3816,Student_3816,66,100
3817,Student_3817,69,64
3818,Student_3818,78,77
3819,Student_3819,100,76
3820,Student_3820,90,54
3821,Student_3821,55,76
3822,Student_3822,75,66
3823,Student_3823,76,66
3824,Student_3824,77,55
3825,Student_3825,68,88
3826,Student_3826,75,92
3827,Student_3827,100,75
3828,Student_3828,78,95
3829,Student_3829,65,67
3830,Student_3830,91,89
3831,Student_3831,52,94
3832,Student_3832,50,100
3833,Student_3833,99,62
3834,Student_3834,50,55
3835,Student_3835,54,96
3836,Student_3836,75,68
3837,Student_3837,86,83
3838,Student_3838,74,54
3839,Student_3839,90,91
3840,Student_3840,80,94
3841,Student_3841,73,77
3842,Student_3842,94,74
3843,Student_3843,82,99
3844,Student_3844,89,87
3845,Student_3845,67,52
3846,Student_3846,75,60
3847,Student_3847,67,96
3848,Student_3848,67,86
3849,Student_3849,66,84
3850,Student_3850,50,78
3851,Student_3851,62,75
3852,Student_3852,85,100
3853,Student_3853,79,87
3854,Student_3854,78,50
3855,Student_3855,94,55
3856,Student_3856,83,66
3857,Student_3857,62,56
3858,Student_3858,68,80
3859,Student_3859,84,95
3860,Student_3860,65,83
3861,Student_3861,70,60
3862,Student_3862,77,51
3863,Student_3863,94,71
3864,Student_3864,93,75
3865,Student_3865,93,81
3866,Student_3866,55,62
3867,Student_3867,65,52
3868,Student_3868,88,94
3869,Student_3869,77,88
3870,Student_3870,93,68
3871,Student_3871,76,79
3872,Student_3872,57,83
3873,Student_3873,76,96
3874,Student_3874,56,70
3875,Student_3875,79,87
3876,Student_3876,56,100
3877,Student_3877,73,50
3878,Student_3878,71,95
3879,Student_3879,100,99
3880,Student_3880,62,78
3881,Student_3881,88,58
3882,Student_3882,72,70
3883,Student_3883,70,72
3884,Student_3884,93,71
3885,Student_3885,92,72
3886,Student_3886,65,71
3887,Student_3887,69,69
3888,Student_3888,97,60
3889,Student_3889,82,56
3890,Student_3890,88,73
3891,Student_3891,75,89
3892,Student_3892,91,52
3893,Student_3893,63,83
3894,Student_3894,79,88
